nr,name,height_cm,weight_kg,primary,secondary,stage
30,nidorina,80.12869,19.96932,poison,poison,2
30,nidorina,80.17548,20.113852,poison,poison,2
30,nidorina,79.9383,19.917843,poison,poison,2
30,nidorina,79.931816,20.348434,poison,poison,2
30,nidorina,80.119835,19.926477,poison,poison,2
30,nidorina,79.89986,20.152977,poison,poison,2
30,nidorina,80.05865,20.08919,poison,poison,2
30,nidorina,79.95045,19.958866,poison,poison,2
30,nidorina,79.92604,19.956154,poison,poison,2
30,nidorina,79.9636,20.00833,poison,poison,2
30,nidorina,79.89853,19.963573,poison,poison,2
30,nidorina,79.90116,20.241064,poison,poison,2
30,nidorina,80.00354,19.910625,poison,poison,2
30,nidorina,79.978745,19.968023,poison,poison,2
30,nidorina,79.91107,19.940966,poison,poison,2
30,nidorina,80.251755,19.966242,poison,poison,2
30,nidorina,79.94725,20.058651,poison,poison,2
30,nidorina,79.98049,19.961302,poison,poison,2
30,nidorina,80.13339,20.591293,poison,poison,2
30,nidorina,79.96733,19.949558,poison,poison,2
30,nidorina,79.9373,20.189777,poison,poison,2
30,nidorina,79.90323,19.907625,poison,poison,2
30,nidorina,80.12824,20.019142,poison,poison,2
30,nidorina,80.004265,19.906176,poison,poison,2
30,nidorina,79.91374,19.909737,poison,poison,2
30,nidorina,79.93487,19.956242,poison,poison,2
30,nidorina,79.98686,19.939367,poison,poison,2
30,nidorina,79.94079,19.948164,poison,poison,2
30,nidorina,79.90886,19.953382,poison,poison,2
30,nidorina,79.91241,19.956013,poison,poison,2
30,nidorina,79.96359,19.911724,poison,poison,2
30,nidorina,79.93135,19.991922,poison,poison,2
30,nidorina,79.91227,20.043737,poison,poison,2
30,nidorina,79.94543,20.139235,poison,poison,2
30,nidorina,79.91813,20.026167,poison,poison,2
30,nidorina,80.01678,20.072166,poison,poison,2
30,nidorina,79.9727,20.343351,poison,poison,2
30,nidorina,79.95329,19.965122,poison,poison,2
30,nidorina,80.27795,19.932484,poison,poison,2
30,nidorina,79.95122,20.06304,poison,poison,2
30,nidorina,79.97717,20.508385,poison,poison,2
30,nidorina,80.12272,20.222054,poison,poison,2
30,nidorina,79.92949,19.952099,poison,poison,2
30,nidorina,79.921646,20.100393,poison,poison,2
30,nidorina,80.04717,20.08224,poison,poison,2
30,nidorina,79.94649,19.934166,poison,poison,2
30,nidorina,79.98436,19.987473,poison,poison,2
30,nidorina,80.09897,19.969769,poison,poison,2
30,nidorina,80.08966,20.110844,poison,poison,2
30,nidorina,79.9017,19.92317,poison,poison,2
30,nidorina,79.92474,19.949741,poison,poison,2
30,nidorina,80.10446,19.976372,poison,poison,2
30,nidorina,80.08766,19.909817,poison,poison,2
30,nidorina,80.04029,20.00841,poison,poison,2
30,nidorina,79.99262,19.903835,poison,poison,2
30,nidorina,79.900345,20.097279,poison,poison,2
30,nidorina,80.03249,20.22267,poison,poison,2
30,nidorina,80.027794,19.913113,poison,poison,2
30,nidorina,80.01309,19.931181,poison,poison,2
30,nidorina,79.90144,20.120363,poison,poison,2
30,nidorina,80.03916,19.9467,poison,poison,2
30,nidorina,80.13233,20.041948,poison,poison,2
30,nidorina,80.09332,19.95886,poison,poison,2
30,nidorina,79.94055,19.940687,poison,poison,2
30,nidorina,79.92342,19.96963,poison,poison,2
30,nidorina,79.91219,19.954407,poison,poison,2
30,nidorina,80.00621,19.911114,poison,poison,2
30,nidorina,80.129906,19.920628,poison,poison,2
30,nidorina,80.11438,19.90527,poison,poison,2
30,nidorina,80.0453,20.026773,poison,poison,2
30,nidorina,79.926735,20.104,poison,poison,2
30,nidorina,80.0518,19.903913,poison,poison,2
30,nidorina,79.90059,19.92675,poison,poison,2
30,nidorina,79.98859,19.912474,poison,poison,2
30,nidorina,79.91471,20.14116,poison,poison,2
31,nidoqueen,130.03886,60.5659,poison,ground,3
31,nidoqueen,129.90976,60.0394,poison,ground,3
31,nidoqueen,130.12122,59.933353,poison,ground,3
31,nidoqueen,129.90833,59.937626,poison,ground,3
31,nidoqueen,130.03276,59.919292,poison,ground,3
31,nidoqueen,129.94002,59.923977,poison,ground,3
31,nidoqueen,130.33902,59.960995,poison,ground,3
31,nidoqueen,130.16174,59.955456,poison,ground,3
31,nidoqueen,130.0017,59.910717,poison,ground,3
31,nidoqueen,130.12451,59.907337,poison,ground,3
31,nidoqueen,130.00317,59.91625,poison,ground,3
31,nidoqueen,129.97408,59.90242,poison,ground,3
31,nidoqueen,130.0558,60.113564,poison,ground,3
31,nidoqueen,129.95636,59.928745,poison,ground,3
31,nidoqueen,130.08676,59.921177,poison,ground,3
31,nidoqueen,129.9269,59.932274,poison,ground,3
31,nidoqueen,129.95212,59.922848,poison,ground,3
31,nidoqueen,130.02425,59.9602,poison,ground,3
31,nidoqueen,129.93024,59.93984,poison,ground,3
31,nidoqueen,130.12103,60.07751,poison,ground,3
31,nidoqueen,129.90775,60.058483,poison,ground,3
31,nidoqueen,130.00955,59.940147,poison,ground,3
31,nidoqueen,129.91522,59.979088,poison,ground,3
31,nidoqueen,130.01562,60.065506,poison,ground,3
31,nidoqueen,130.1012,60.028316,poison,ground,3
31,nidoqueen,129.99806,60.215515,poison,ground,3
31,nidoqueen,129.92726,59.900604,poison,ground,3
31,nidoqueen,130.09792,59.987103,poison,ground,3
31,nidoqueen,129.91887,59.9066,poison,ground,3
31,nidoqueen,129.97551,60.03431,poison,ground,3
31,nidoqueen,129.9104,60.043335,poison,ground,3
31,nidoqueen,129.9533,59.89818,poison,ground,3
31,nidoqueen,129.94687,60.081383,poison,ground,3
31,nidoqueen,129.98637,59.964397,poison,ground,3
31,nidoqueen,130.08186,59.945667,poison,ground,3
31,nidoqueen,129.97023,59.929077,poison,ground,3
31,nidoqueen,129.91695,59.92587,poison,ground,3
31,nidoqueen,130.01889,60.04426,poison,ground,3
31,nidoqueen,129.9503,60.12396,poison,ground,3
31,nidoqueen,130.03111,59.981903,poison,ground,3
31,nidoqueen,130.10445,59.93619,poison,ground,3
31,nidoqueen,129.97264,60.225098,poison,ground,3
31,nidoqueen,130.10828,59.9356,poison,ground,3
31,nidoqueen,130.43677,60.100433,poison,ground,3
31,nidoqueen,130.00136,60.21104,poison,ground,3
31,nidoqueen,130.06845,59.976246,poison,ground,3
31,nidoqueen,129.93642,60.01442,poison,ground,3
31,nidoqueen,129.92761,59.920547,poison,ground,3
31,nidoqueen,130.0577,59.93171,poison,ground,3
31,nidoqueen,129.93207,59.908714,poison,ground,3
31,nidoqueen,129.98013,60.002785,poison,ground,3
31,nidoqueen,129.9077,59.98263,poison,ground,3
31,nidoqueen,129.96437,60.01084,poison,ground,3
31,nidoqueen,130.0229,59.994537,poison,ground,3
31,nidoqueen,130.13249,60.008945,poison,ground,3
31,nidoqueen,130.05699,59.91457,poison,ground,3
31,nidoqueen,130.0167,60.01715,poison,ground,3
31,nidoqueen,129.9126,60.384293,poison,ground,3
31,nidoqueen,130.05461,59.912796,poison,ground,3
31,nidoqueen,129.91257,60.148315,poison,ground,3
31,nidoqueen,129.9295,59.909348,poison,ground,3
31,nidoqueen,129.91913,60.073578,poison,ground,3
31,nidoqueen,130.04282,59.897964,poison,ground,3
31,nidoqueen,129.918,59.952286,poison,ground,3
31,nidoqueen,130.27882,59.9122,poison,ground,3
31,nidoqueen,130.14334,60.052288,poison,ground,3
31,nidoqueen,129.96783,59.95543,poison,ground,3
31,nidoqueen,129.98575,59.941837,poison,ground,3
31,nidoqueen,129.97466,60.090714,poison,ground,3
31,nidoqueen,130.01854,60.04825,poison,ground,3
31,nidoqueen,129.9075,59.984783,poison,ground,3
31,nidoqueen,129.93616,59.95859,poison,ground,3
31,nidoqueen,130.01857,60.33584,poison,ground,3
31,nidoqueen,129.97762,59.93558,poison,ground,3
31,nidoqueen,129.94986,60.058678,poison,ground,3
31,nidoqueen,129.91359,60.166954,poison,ground,3
31,nidoqueen,130.0447,59.924625,poison,ground,3
31,nidoqueen,130.06465,60.084023,poison,ground,3
31,nidoqueen,129.93665,59.91268,poison,ground,3
31,nidoqueen,129.94527,59.973328,poison,ground,3
31,nidoqueen,129.93907,59.958775,poison,ground,3
31,nidoqueen,129.91682,60.055218,poison,ground,3
31,nidoqueen,129.96811,59.93675,poison,ground,3
31,nidoqueen,129.91412,59.99414,poison,ground,3
31,nidoqueen,129.95343,59.932606,poison,ground,3
31,nidoqueen,130.03119,59.962536,poison,ground,3
31,nidoqueen,129.97005,60.55531,poison,ground,3
31,nidoqueen,129.92468,59.93693,poison,ground,3
31,nidoqueen,129.93843,60.03265,poison,ground,3
31,nidoqueen,129.96677,59.93901,poison,ground,3
31,nidoqueen,129.9199,59.931362,poison,ground,3
31,nidoqueen,129.9923,60.060562,poison,ground,3
31,nidoqueen,129.91002,60.023415,poison,ground,3
31,nidoqueen,130.06053,60.22667,poison,ground,3
31,nidoqueen,129.93484,59.96777,poison,ground,3
31,nidoqueen,130.0652,60.08658,poison,ground,3
31,nidoqueen,129.96501,60.03787,poison,ground,3
31,nidoqueen,129.9885,59.999573,poison,ground,3
31,nidoqueen,129.98608,60.183144,poison,ground,3
31,nidoqueen,129.94705,59.8984,poison,ground,3
31,nidoqueen,129.95328,59.90907,poison,ground,3
31,nidoqueen,129.92729,59.923656,poison,ground,3
31,nidoqueen,129.98405,59.917686,poison,ground,3
31,nidoqueen,129.9485,59.914024,poison,ground,3
31,nidoqueen,130.04803,59.985283,poison,ground,3
31,nidoqueen,129.93546,60.14209,poison,ground,3
31,nidoqueen,130.08748,59.933727,poison,ground,3
31,nidoqueen,129.91234,59.94851,poison,ground,3
31,nidoqueen,130.05598,59.971703,poison,ground,3
31,nidoqueen,129.9818,60.051285,poison,ground,3
31,nidoqueen,129.94342,60.17038,poison,ground,3
31,nidoqueen,129.96515,59.906223,poison,ground,3
31,nidoqueen,129.90999,59.9092,poison,ground,3
31,nidoqueen,130.01793,59.97529,poison,ground,3
31,nidoqueen,130.05751,59.897583,poison,ground,3
31,nidoqueen,129.95584,59.982506,poison,ground,3
31,nidoqueen,129.96878,59.97358,poison,ground,3
31,nidoqueen,130.02498,59.927814,poison,ground,3
31,nidoqueen,129.9891,59.897633,poison,ground,3
31,nidoqueen,129.95058,60.04887,poison,ground,3
31,nidoqueen,130.16495,59.933773,poison,ground,3
31,nidoqueen,129.91905,59.98106,poison,ground,3
31,nidoqueen,129.90744,59.9066,poison,ground,3
31,nidoqueen,130.08453,60.012215,poison,ground,3
31,nidoqueen,129.93924,60.001488,poison,ground,3
31,nidoqueen,129.99751,60.130672,poison,ground,3
31,nidoqueen,129.95569,59.984783,poison,ground,3
31,nidoqueen,130.0348,60.182816,poison,ground,3
31,nidoqueen,129.93251,59.938274,poison,ground,3
31,nidoqueen,129.97606,59.903477,poison,ground,3
31,nidoqueen,129.94794,59.91909,poison,ground,3
31,nidoqueen,129.95563,59.91359,poison,ground,3
31,nidoqueen,130.09564,60.10967,poison,ground,3
31,nidoqueen,130.0983,59.98082,poison,ground,3
31,nidoqueen,129.98639,59.906624,poison,ground,3
31,nidoqueen,129.91661,60.036327,poison,ground,3
31,nidoqueen,130.18092,60.08153,poison,ground,3
31,nidoqueen,130.22838,59.995895,poison,ground,3
31,nidoqueen,129.92538,59.952625,poison,ground,3
31,nidoqueen,129.94821,60.01159,poison,ground,3
31,nidoqueen,129.98953,59.934723,poison,ground,3
31,nidoqueen,129.9099,60.06266,poison,ground,3
31,nidoqueen,129.98782,59.917675,poison,ground,3
31,nidoqueen,129.91914,60.08349,poison,ground,3
31,nidoqueen,130.00778,59.911858,poison,ground,3
31,nidoqueen,130.1783,59.94649,poison,ground,3
31,nidoqueen,130.05359,59.93061,poison,ground,3
31,nidoqueen,130.06181,59.94282,poison,ground,3
31,nidoqueen,130.32547,59.92475,poison,ground,3
31,nidoqueen,129.9216,60.01058,poison,ground,3
31,nidoqueen,129.9187,59.91765,poison,ground,3
32,nidoran,50.127586,9.111685,poison,poison,1
32,nidoran,49.967667,8.978131,poison,poison,1
32,nidoran,49.94662,9.002349,poison,poison,1
32,nidoran,49.90345,8.920233,poison,poison,1
32,nidoran,49.935665,8.938734,poison,poison,1
32,nidoran,49.949413,9.119122,poison,poison,1
32,nidoran,49.90709,9.000971,poison,poison,1
32,nidoran,50.27156,8.930386,poison,poison,1
32,nidoran,49.911037,8.957366,poison,poison,1
32,nidoran,49.943375,8.908957,poison,poison,1
32,nidoran,50.01505,8.970155,poison,poison,1
32,nidoran,49.984985,8.986765,poison,poison,1
32,nidoran,50.20907,9.110805,poison,poison,1
32,nidoran,49.93888,8.923741,poison,poison,1
32,nidoran,50.097195,8.904504,poison,poison,1
32,nidoran,49.922726,9.003943,poison,poison,1
32,nidoran,49.93348,8.909572,poison,poison,1
32,nidoran,50.08412,8.939096,poison,poison,1
32,nidoran,49.910934,8.93767,poison,poison,1
32,nidoran,49.95883,8.922038,poison,poison,1
32,nidoran,49.914967,8.954801,poison,poison,1
32,nidoran,49.949657,8.907378,poison,poison,1
32,nidoran,49.96173,8.951299,poison,poison,1
32,nidoran,50.075794,9.012262,poison,poison,1
32,nidoran,50.24808,9.014967,poison,poison,1
32,nidoran,49.945595,8.913817,poison,poison,1
32,nidoran,50.4953,8.915863,poison,poison,1
32,nidoran,49.98445,8.977568,poison,poison,1
32,nidoran,49.940323,9.016639,poison,poison,1
32,nidoran,49.943253,8.907677,poison,poison,1
32,nidoran,49.95138,8.904095,poison,poison,1
32,nidoran,49.90917,8.923734,poison,poison,1
32,nidoran,49.93886,9.090582,poison,poison,1
32,nidoran,50.028954,8.950389,poison,poison,1
32,nidoran,49.93126,8.953257,poison,poison,1
32,nidoran,50.02669,9.047701,poison,poison,1
32,nidoran,49.938004,9.057646,poison,poison,1
32,nidoran,50.043533,9.120071,poison,poison,1
32,nidoran,50.014717,9.004785,poison,poison,1
32,nidoran,49.92709,9.078042,poison,poison,1
32,nidoran,49.949932,8.956085,poison,poison,1
32,nidoran,49.99931,8.987009,poison,poison,1
32,nidoran,50.007336,8.925856,poison,poison,1
32,nidoran,49.94145,9.028375,poison,poison,1
32,nidoran,50.0945,9.135818,poison,poison,1
32,nidoran,49.917076,9.084122,poison,poison,1
32,nidoran,49.973465,9.412598,poison,poison,1
32,nidoran,49.987144,8.916985,poison,poison,1
32,nidoran,49.93145,8.921182,poison,poison,1
32,nidoran,49.903366,8.935058,poison,poison,1
32,nidoran,49.914867,9.009455,poison,poison,1
32,nidoran,49.90388,9.042259,poison,poison,1
32,nidoran,49.940323,8.993534,poison,poison,1
32,nidoran,50.070637,8.962814,poison,poison,1
32,nidoran,50.2042,8.922258,poison,poison,1
32,nidoran,49.91132,9.413441,poison,poison,1
32,nidoran,50.200302,9.13039,poison,poison,1
32,nidoran,50.06041,9.054444,poison,poison,1
32,nidoran,49.922466,8.927863,poison,poison,1
32,nidoran,49.907467,8.909882,poison,poison,1
32,nidoran,49.92674,9.26644,poison,poison,1
32,nidoran,50.12552,8.942438,poison,poison,1
32,nidoran,49.930717,8.9296875,poison,poison,1
32,nidoran,49.97094,8.979576,poison,poison,1
32,nidoran,50.10776,8.915271,poison,poison,1
32,nidoran,49.99353,8.967088,poison,poison,1
32,nidoran,50.03348,9.021901,poison,poison,1
32,nidoran,49.993782,9.393304,poison,poison,1
32,nidoran,49.917664,9.035374,poison,poison,1
32,nidoran,49.931217,8.903272,poison,poison,1
32,nidoran,49.925102,8.919344,poison,poison,1
32,nidoran,49.961517,8.942342,poison,poison,1
32,nidoran,49.937916,8.902934,poison,poison,1
32,nidoran,49.90567,9.054023,poison,poison,1
32,nidoran,50.03381,8.956248,poison,poison,1
32,nidoran,49.987083,8.903371,poison,poison,1
32,nidoran,49.940857,8.955707,poison,poison,1
32,nidoran,49.941536,8.976247,poison,poison,1
32,nidoran,49.92986,8.915959,poison,poison,1
32,nidoran,49.96133,9.009559,poison,poison,1
32,nidoran,49.90713,8.92426,poison,poison,1
32,nidoran,50.04115,8.942403,poison,poison,1
32,nidoran,49.92307,8.97948,poison,poison,1
32,nidoran,49.92529,8.946011,poison,poison,1
32,nidoran,49.91264,8.991055,poison,poison,1
32,nidoran,49.92369,8.981223,poison,poison,1
32,nidoran,50.10066,9.120316,poison,poison,1
32,nidoran,49.945374,8.9335,poison,poison,1
32,nidoran,50.166695,9.0387745,poison,poison,1
32,nidoran,49.9042,8.938526,poison,poison,1
32,nidoran,50.109867,8.977289,poison,poison,1
32,nidoran,49.912014,8.9443445,poison,poison,1
32,nidoran,49.91972,9.15331,poison,poison,1
32,nidoran,50.232086,8.90692,poison,poison,1
32,nidoran,50.00614,8.957093,poison,poison,1
32,nidoran,49.91715,8.972387,poison,poison,1
32,nidoran,49.91743,8.972876,poison,poison,1
32,nidoran,50.105804,9.0713,poison,poison,1
32,nidoran,49.912556,8.952452,poison,poison,1
32,nidoran,49.98602,8.924212,poison,poison,1
32,nidoran,50.013237,8.966867,poison,poison,1
32,nidoran,49.9078,9.092061,poison,poison,1
32,nidoran,50.101845,8.918317,poison,poison,1
32,nidoran,49.99111,8.910713,poison,poison,1
32,nidoran,50.026325,8.909865,poison,poison,1
32,nidoran,49.91463,8.986258,poison,poison,1
32,nidoran,49.99402,9.262703,poison,poison,1
32,nidoran,49.914165,9.039481,poison,poison,1
32,nidoran,50.138092,8.96064,poison,poison,1
32,nidoran,49.95781,9.009008,poison,poison,1
32,nidoran,49.9281,9.001592,poison,poison,1
32,nidoran,50.064713,8.987904,poison,poison,1
32,nidoran,49.913963,8.952521,poison,poison,1
32,nidoran,49.919456,8.951973,poison,poison,1
32,nidoran,50.088882,9.011426,poison,poison,1
32,nidoran,49.965103,9.168036,poison,poison,1
32,nidoran,50.37887,8.971717,poison,poison,1
32,nidoran,50.00702,9.026721,poison,poison,1
32,nidoran,49.925777,8.93664,poison,poison,1
32,nidoran,50.265095,9.100006,poison,poison,1
32,nidoran,50.07966,8.914866,poison,poison,1
32,nidoran,49.967453,8.916113,poison,poison,1
32,nidoran,49.97701,8.948682,poison,poison,1
32,nidoran,49.946182,9.099956,poison,poison,1
32,nidoran,49.937824,8.908322,poison,poison,1
32,nidoran,49.978947,8.952115,poison,poison,1
32,nidoran,49.911728,8.906827,poison,poison,1
32,nidoran,50.46737,8.989354,poison,poison,1
32,nidoran,49.972996,8.98007,poison,poison,1
32,nidoran,50.219074,8.990805,poison,poison,1
32,nidoran,50.37334,8.969236,poison,poison,1
32,nidoran,50.198734,8.956026,poison,poison,1
32,nidoran,49.974033,9.005041,poison,poison,1
32,nidoran,49.91406,8.929484,poison,poison,1
32,nidoran,50.038185,9.027791,poison,poison,1
32,nidoran,50.044308,9.091345,poison,poison,1
32,nidoran,49.936802,8.963431,poison,poison,1
32,nidoran,49.981583,9.210448,poison,poison,1
32,nidoran,49.91699,9.119864,poison,poison,1
32,nidoran,50.014004,9.204943,poison,poison,1
32,nidoran,50.113914,8.929917,poison,poison,1
32,nidoran,49.935467,8.927419,poison,poison,1
32,nidoran,49.917126,8.982325,poison,poison,1
32,nidoran,49.926903,9.103752,poison,poison,1
32,nidoran,49.952282,9.071934,poison,poison,1
32,nidoran,49.948547,9.294827,poison,poison,1
32,nidoran,49.980038,9.031203,poison,poison,1
32,nidoran,50.142094,9.036554,poison,poison,1
32,nidoran,49.906788,8.90287,poison,poison,1
32,nidoran,49.917778,9.169587,poison,poison,1
32,nidoran,49.939606,8.934406,poison,poison,1
33,nidorino,89.93348,19.438046,poison,poison,2
33,nidorino,90.0486,19.781693,poison,poison,2
33,nidorino,90.11803,19.431002,poison,poison,2
33,nidorino,90.04626,19.405474,poison,poison,2
33,nidorino,89.90053,19.401743,poison,poison,2
33,nidorino,90.00232,19.425821,poison,poison,2
33,nidorino,89.98474,19.405142,poison,poison,2
33,nidorino,90.15531,19.576479,poison,poison,2
33,nidorino,89.95783,19.44618,poison,poison,2
33,nidorino,89.903366,19.414904,poison,poison,2
33,nidorino,89.944016,19.54844,poison,poison,2
33,nidorino,90.515495,19.433136,poison,poison,2
33,nidorino,89.98931,19.463728,poison,poison,2
33,nidorino,89.93912,19.567995,poison,poison,2
33,nidorino,90.020004,20.204336,poison,poison,2
33,nidorino,89.961464,19.4231,poison,poison,2
33,nidorino,90.05218,19.396698,poison,poison,2
33,nidorino,89.93572,19.464201,poison,poison,2
33,nidorino,89.923836,19.410505,poison,poison,2
33,nidorino,90.047,19.398949,poison,poison,2
33,nidorino,89.97701,19.504835,poison,poison,2
33,nidorino,89.96127,19.42347,poison,poison,2
33,nidorino,90.03745,19.439611,poison,poison,2
33,nidorino,89.943504,19.41151,poison,poison,2
33,nidorino,89.936226,19.39853,poison,poison,2
